99.700	0.009
99.700	0.009
99.700	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
100.890	0.026
100.290	0.009
100.290	0.009
101.480	0.044
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
98.510	0.044
99.110	0.027
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
101.480	0.044
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
101.480	0.044
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.110	0.027
99.110	0.027
99.110	0.027
99.110	0.027
99.700	0.009
99.110	0.027
99.110	0.027
99.700	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
102.670	0.079
96.730	0.098
99.110	0.027
101.480	0.044
100.290	0.009
100.290	0.009
99.700	0.009
100.890	0.026
99.700	0.009
98.510	0.044
100.890	0.026
101.480	0.044
100.290	0.009
100.890	0.026
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
98.510	0.044
99.110	0.027
99.110	0.027
99.700	0.009
99.700	0.009
94.950	0.151
103.860	0.115
102.670	0.079
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
100.890	0.026
100.890	0.026
99.700	0.009
101.480	0.044
100.290	0.009
99.110	0.027
103.260	0.097
100.890	0.026
96.130	0.115
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.110	0.027
100.290	0.009
100.890	0.026
100.890	0.026
98.510	0.044
98.510	0.044
100.290	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
99.110	0.027
99.110	0.027
100.290	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.110	0.027
100.890	0.026
99.110	0.027
99.700	0.009
100.890	0.026
98.510	0.044
97.920	0.062
99.110	0.027
102.670	0.079
100.890	0.026
100.290	0.009
99.700	0.009
100.290	0.009
99.700	0.009
91.380	0.257
113.370	0.398
89.600	0.310
97.320	0.080
102.670	0.079
109.210	0.274
100.290	0.009
98.510	0.044
97.920	0.062
98.510	0.044
99.110	0.027
99.110	0.027
101.480	0.044
102.670	0.079
99.110	0.027
101.480	0.044
97.920	0.062
97.320	0.080
97.320	0.080
100.290	0.009
106.830	0.203
96.730	0.098
96.730	0.098
96.730	0.098
100.890	0.026
100.890	0.026
100.290	0.009
98.510	0.044
100.290	0.009
100.290	0.009
101.480	0.044
100.290	0.009
94.350	0.168
106.240	0.186
99.700	0.009
99.110	0.027
99.110	0.027
100.290	0.009
100.290	0.009
99.110	0.027
98.510	0.044
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
101.480	0.044
102.080	0.062
100.290	0.009
99.110	0.027
100.890	0.026
99.700	0.009
99.110	0.027
102.080	0.062
96.730	0.098
100.890	0.026
99.700	0.009
97.920	0.062
98.510	0.044
99.110	0.027
99.110	0.027
100.290	0.009
99.700	0.009
98.510	0.044
102.670	0.079
99.700	0.009
99.110	0.027
102.080	0.062
102.080	0.062
99.700	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
100.290	0.009
99.110	0.027
99.700	0.009
101.480	0.044
100.890	0.026
99.700	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
101.480	0.044
96.730	0.098
99.110	0.027
90.190	0.292
119.310	0.575
97.920	0.062
103.260	0.097
87.810	0.363
101.480	0.044
116.340	0.487
106.240	0.186
82.470	0.522
96.730	0.098
107.420	0.221
102.670	0.079
98.510	0.044
93.160	0.204
105.050	0.150
102.670	0.079
100.890	0.026
105.050	0.150
93.160	0.204
92.570	0.221
75.330	0.735
118.120	0.540
116.930	0.504
98.510	0.044
97.320	0.080
97.920	0.062
102.080	0.062
96.730	0.098
97.320	0.080
109.210	0.274
99.110	0.027
91.970	0.239
107.420	0.221
105.640	0.168
97.320	0.080
95.540	0.133
97.320	0.080
100.290	0.009
97.320	0.080
107.420	0.221
99.110	0.027
94.350	0.168
97.320	0.080
103.260	0.097
101.480	0.044
101.480	0.044
101.480	0.044
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
99.700	0.009
94.950	0.151
99.700	0.009
102.080	0.062
112.180	0.363
95.540	0.133
84.250	0.469
101.480	0.044
101.480	0.044
99.700	0.009
108.020	0.239
96.730	0.098
105.640	0.168
101.480	0.044
94.350	0.168
94.350	0.168
96.130	0.115
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
110.990	0.327
101.480	0.044
99.110	0.027
109.210	0.274
105.050	0.150
105.640	0.168
100.890	0.026
100.890	0.026
96.130	0.115
98.510	0.044
95.540	0.133
94.350	0.168
121.690	0.646
83.650	0.487
74.740	0.753
104.450	0.132
115.740	0.469
103.860	0.115
101.480	0.044
102.080	0.062
86.630	0.398
105.640	0.168
120.500	0.611
102.670	0.079
96.730	0.098
97.920	0.062
97.920	0.062
94.350	0.168
92.570	0.221
106.240	0.186
103.860	0.115
97.320	0.080
98.510	0.044
96.730	0.098
97.920	0.062
98.510	0.044
94.950	0.151
106.830	0.203
112.770	0.380
82.470	0.522
98.510	0.044
105.640	0.168
103.260	0.097
100.890	0.026
100.890	0.026
97.320	0.080
99.110	0.027
105.050	0.150
102.670	0.079
99.110	0.027
97.320	0.080
100.290	0.009
104.450	0.132
102.670	0.079
100.890	0.026
94.950	0.151
84.840	0.452
109.800	0.292
110.400	0.310
103.260	0.097
95.540	0.133
96.130	0.115
94.350	0.168
101.480	0.044
99.700	0.009
99.110	0.027
99.700	0.009
97.320	0.080
100.290	0.009
99.110	0.027
102.670	0.079
98.510	0.044
103.260	0.097
110.400	0.310
88.410	0.345
101.480	0.044
102.670	0.079
111.580	0.345
100.290	0.009
92.570	0.221
105.640	0.168
99.110	0.027
96.730	0.098
97.920	0.062
98.510	0.044
100.890	0.026
102.080	0.062
102.080	0.062
100.890	0.026
90.190	0.292
99.110	0.027
116.930	0.504
105.640	0.168
97.920	0.062
96.130	0.115
112.770	0.380
94.950	0.151
96.130	0.115
96.130	0.115
86.030	0.416
102.670	0.079
105.050	0.150
102.670	0.079
101.480	0.044
102.080	0.062
99.110	0.027
97.920	0.062
97.920	0.062
100.290	0.009
97.920	0.062
97.920	0.062
100.290	0.009
102.080	0.062
100.290	0.009
97.320	0.080
100.290	0.009
100.290	0.009
99.110	0.027
101.480	0.044
91.970	0.239
103.260	0.097
110.400	0.310
97.920	0.062
96.130	0.115
102.080	0.062
101.480	0.044
100.890	0.026
95.540	0.133
95.540	0.133
103.860	0.115
103.860	0.115
99.700	0.009
95.540	0.133
98.510	0.044
100.890	0.026
102.080	0.062
100.290	0.009
96.130	0.115
97.920	0.062
116.930	0.504
94.350	0.168
96.130	0.115
110.400	0.310
109.210	0.274
78.900	0.629
106.240	0.186
110.400	0.310
107.420	0.221
93.760	0.186
97.320	0.080
98.510	0.044
96.730	0.098
101.480	0.044
102.670	0.079
98.510	0.044
99.110	0.027
99.110	0.027
100.890	0.026
102.670	0.079
101.480	0.044
97.920	0.062
97.920	0.062
98.510	0.044
99.700	0.009
95.540	0.133
115.150	0.451
104.450	0.132
89.000	0.328
97.320	0.080
102.670	0.079
105.640	0.168
99.700	0.009
80.680	0.576
102.080	0.062
106.830	0.203
103.860	0.115
99.700	0.009
97.920	0.062
98.510	0.044
101.480	0.044
102.080	0.062
96.130	0.115
93.160	0.204
102.080	0.062
103.860	0.115
90.190	0.292
108.020	0.239
108.020	0.239
100.290	0.009
99.700	0.009
99.110	0.027
97.320	0.080
99.700	0.009
90.790	0.274
112.180	0.363
89.000	0.328
93.760	0.186
106.240	0.186
102.670	0.079
89.600	0.310
97.320	0.080
104.450	0.132
113.960	0.416
106.830	0.203
93.760	0.186
94.350	0.168
100.890	0.026
102.670	0.079
100.290	0.009
93.160	0.204
108.020	0.239
93.760	0.186
97.920	0.062
100.290	0.009
99.110	0.027
100.290	0.009
101.480	0.044
95.540	0.133
100.290	0.009
105.050	0.150
120.500	0.611
86.630	0.398
90.190	0.292
105.050	0.150
82.470	0.522
96.730	0.098
124.660	0.735
105.050	0.150
91.970	0.239
96.730	0.098
100.890	0.026
99.110	0.027
100.290	0.009
100.290	0.009
97.320	0.080
99.700	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.890	0.026
99.700	0.009
113.370	0.398
89.000	0.328
90.790	0.274
105.050	0.150
104.450	0.132
100.890	0.026
99.700	0.009
99.110	0.027
93.760	0.186
94.950	0.151
112.180	0.363
103.860	0.115
98.510	0.044
93.760	0.186
100.890	0.026
97.320	0.080
106.240	0.186
101.480	0.044
94.950	0.151
97.320	0.080
99.110	0.027
100.290	0.009
101.480	0.044
97.320	0.080
99.110	0.027
100.290	0.009
100.890	0.026
96.730	0.098
102.080	0.062
103.260	0.097
98.510	0.044
100.890	0.026
102.080	0.062
100.890	0.026
97.920	0.062
97.320	0.080
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.110	0.027
98.510	0.044
100.290	0.009
100.890	0.026
102.080	0.062
101.480	0.044
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.110	0.027
103.260	0.097
91.380	0.257
100.890	0.026
102.080	0.062
100.890	0.026
99.110	0.027
98.510	0.044
99.110	0.027
100.890	0.026
99.700	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.890	0.026
99.700	0.009
100.290	0.009
99.700	0.009
99.110	0.027
100.290	0.009
99.110	0.027
98.510	0.044
100.290	0.009
99.110	0.027
99.110	0.027
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
98.510	0.044
100.290	0.009
99.700	0.009
99.110	0.027
100.890	0.026
100.890	0.026
100.290	0.009
100.890	0.026
99.700	0.009
99.110	0.027
100.290	0.009
99.110	0.027
100.290	0.009
98.510	0.044
99.110	0.027
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
98.510	0.044
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
102.670	0.079
102.670	0.079
102.670	0.079
103.860	0.115
103.260	0.097
101.480	0.044
103.260	0.097
103.260	0.097
99.700	0.009
99.110	0.027
101.480	0.044
95.540	0.133
92.570	0.221
96.730	0.098
96.130	0.115
97.320	0.080
100.890	0.026
102.080	0.062
101.480	0.044
102.670	0.079
101.480	0.044
101.480	0.044
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.110	0.027
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
98.510	0.044
99.110	0.027
98.510	0.044
98.510	0.044
99.110	0.027
98.510	0.044
99.110	0.027
100.290	0.009
100.290	0.009
100.890	0.026
102.080	0.062
100.890	0.026
101.480	0.044
100.890	0.026
99.700	0.009
100.290	0.009
101.480	0.044
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
99.110	0.027
98.510	0.044
99.110	0.027
100.290	0.009
99.110	0.027
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.110	0.027
100.290	0.009
100.290	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
101.480	0.044
100.890	0.026
100.290	0.009
102.080	0.062
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
98.510	0.044
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
100.290	0.009
99.700	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.890	0.026
100.290	0.009
99.110	0.027
100.890	0.026
99.700	0.009
99.110	0.027
99.700	0.009
98.510	0.044
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.290	0.009
100.890	0.026
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
99.700	0.009
100.290	0.009
99.700	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
99.110	0.027
100.290	0.009
99.110	0.027
100.290	0.009
100.890	0.026
99.700	0.009
100.890	0.026
101.480	0.044
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
100.890	0.026
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.890	0.026
100.890	0.026
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
101.480	0.044
100.290	0.009
100.890	0.026
100.890	0.026
99.700	0.009
100.890	0.026
100.290	0.009
99.110	0.027
99.110	0.027
99.110	0.027
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.110	0.027
100.890	0.026
100.290	0.009
99.700	0.009
101.480	0.044
100.890	0.026
99.700	0.009
100.290	0.009
99.110	0.027
99.110	0.027
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.890	0.026
100.290	0.009
99.110	0.027
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
100.890	0.026
100.890	0.026
100.290	0.009
101.480	0.044
101.480	0.044
100.290	0.009
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
98.510	0.044
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.890	0.026
102.080	0.062
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
98.510	0.044
99.700	0.009
99.700	0.009
99.110	0.027
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.110	0.027
100.290	0.009
99.110	0.027
98.510	0.044
100.290	0.009
100.890	0.026
102.080	0.062
101.480	0.044
101.480	0.044
102.670	0.079
101.480	0.044
99.110	0.027
100.290	0.009
100.290	0.009
100.890	0.026
99.110	0.027
101.480	0.044
100.290	0.009
96.730	0.098
98.510	0.044
98.510	0.044
97.920	0.062
100.290	0.009
100.890	0.026
101.480	0.044
100.890	0.026
101.480	0.044
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
101.480	0.044
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
98.510	0.044
99.700	0.009
99.110	0.027
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
98.510	0.044
99.700	0.009
100.290	0.009
99.110	0.027
100.890	0.026
100.290	0.009
99.110	0.027
99.700	0.009
99.110	0.027
98.510	0.044
99.700	0.009
99.110	0.027
97.920	0.062
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.890	0.026
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
98.510	0.044
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.110	0.027
99.110	0.027
99.110	0.027
100.290	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.890	0.026
101.480	0.044
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
98.510	0.044
100.290	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.700	0.009
100.890	0.026
101.480	0.044
99.700	0.009
100.890	0.026
99.700	0.009
98.510	0.044
99.700	0.009
99.700	0.009
99.110	0.027
99.110	0.027
98.510	0.044
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.890	0.026
100.890	0.026
100.890	0.026
101.480	0.044
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
100.290	0.009
100.290	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.110	0.027
100.290	0.009
99.700	0.009
100.290	0.009
100.890	0.026
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
100.290	0.009
99.700	0.009
100.290	0.009
101.480	0.044
100.890	0.026
100.290	0.009
101.480	0.044
100.290	0.009
99.700	0.009
99.700	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.110	0.027
100.290	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.890	0.026
100.890	0.026
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
99.700	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
99.110	0.027
99.700	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
100.890	0.026
99.110	0.027
99.700	0.009
100.290	0.009
99.700	0.009
100.290	0.009
100.290	0.009
100.890	0.026
101.480	0.044
101.480	0.044
100.290	0.009
100.290	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.110	0.027
100.290	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
100.890	0.026
101.480	0.044
100.290	0.009
100.890	0.026
99.700	0.009
100.290	0.009
100.890	0.026
100.290	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.290	0.009
99.700	0.009
101.480	0.044
101.480	0.044
99.700	0.009
99.700	0.009
99.700	0.009
99.110	0.027
100.890	0.026
98.510	0.044
99.110	0.027
99.110	0.027
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
100.290	0.009
100.890	0.026
100.890	0.026
100.290	0.009
101.480	0.044
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.110	0.027
99.700	0.009
99.110	0.027
99.700	0.009
100.290	0.009
99.110	0.027
100.890	0.026
100.290	0.009
100.290	0.009
102.080	0.062
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.700	0.009
99.110	0.027
99.110	0.027
99.700	0.009
98.510	0.044
98.510	0.044
99.110	0.027
99.110	0.027
99.700	0.009
100.890	0.026
102.080	0.062
102.670	0.079
102.670	0.079
103.260	0.097
102.670	0.079
100.890	0.026
99.110	0.027
100.290	0.009
99.110	0.027
99.700	0.009
98.510	0.044
100.290	0.009
100.290	0.009
97.920	0.062
97.920	0.062
99.110	0.027
99.110	0.027
100.290	0.009
102.080	0.062
101.480	0.044
100.890	0.026
101.480	0.044
100.890	0.026
100.290	0.009
100.290	0.009
99.700	0.009
100.290	0.009
99.700	0.009
99.110	0.027
99.700	0.009
99.700	0.009
100.290	0.009
99.700	0.009
100.890	0.026
100.290	0.009
100.290	0.009
100.290	0.009
99.110	0.027
99.700	0.009
99.700	0.009
